id,title,original_title,overview,adult,original_language,popularity,release_date,vote_average,vote_count
1234731,Anaconda,Anaconda,"A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.",False,en,12.4813,2025-12-24,5.884,1244
1192730,The Mother and the Bear,The Mother and the Bear,"When her daughter falls into a temporary coma after an accident at her home in Winnipeg, Sara, an overbearing Korean mother travels from Seoul to Canada and vows to keep her daughter safe forever by catfishing a husband for her online.",False,en,1.0809,2026-01-02,0.0,1
1232546,Until Dawn,Until Dawn,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.",False,en,7.6738,2025-04-23,6.281,1459
1285959,The Passenger,The Passenger,"Hassan, a Somali-American airport shuttle driver in Minneapolis, is struggling to make ends meet. When Lloyd, a stranded twenty-something at the airport, offers to pay Hassan to take him overland to Chicago, it seems worth the risk. But as the realization grows that his passenger is not what he seems, Hassan finds himself trapped in a terrifying ride that he can’t escape, knowing that saving himself might put countless others in danger.",False,en,5.0655,2026-06-05,5.477,22
1035048,Elevation,Elevation,"Post-apocalyptic survivors find refuge in the Rocky Mountains to hide from giant, insect-like creatures that can't live above 8,000 feet. However, when one of them needs life-saving supplies, they risk it all to venture into the danger zone.",False,en,9.5567,2024-11-07,6.4,1004
840705,Blink Twice,Blink Twice,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.",False,en,8.2764,2024-08-21,6.686,1937
1422138,She's the He!,She's the He!,"Before graduation, Ethan and Alex pose as trans women in a last ditch effort to quell gay rumors. It's all a joke until Ethan realizes: she really is trans. The two must reckon with their changing friendship, coming out, and coming-of-age.",False,en,1.7462,2026-06-05,0.0,0
1167307,David,David,"From the songs of his mother’s heart to the whispers of a faithful God, David’s story begins in quiet devotion. When the giant Goliath rises to terrorize a nation, a young shepherd armed with only a sling, a few stones, and unshakable faith steps forward. Pursued by power and driven by purpose, his journey tests the limits of loyalty, love, and courage—culminating in a battle not just for a crown, but for the soul of a kingdom.",False,en,28.5406,2025-12-14,8.006,157
1503762,Sense and Sensibility,Sense and Sensibility,"After their father's death leaves them in financial uncertainty, sisters Elinor and Marianne Dashwood must navigate love, heartbreak, and the rigid societal expectations of 18th-century England.",False,en,4.0657,2026-09-23,0.0,0
1693002,The Murder of Rachel Nickell,The Murder of Rachel Nickell,A young mother is killed in broad daylight on London's Wimbledon Common — in front of her toddler. This documentary examines the yearslong murder case.,False,en,1.7106,2026-06-04,6.109,23
1419406,The Shadow's Edge,捕风追影,Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,False,zh,88.1557,2025-08-16,7.851,927
1359005,Per Aspera Ad Astra,星河入梦,"Set in the near future, the story revolves around the emergence of the virtual dream reality technology ""Good Dreams"",  which allows people to do whatever they desire within their self-created dreams. However, a crisis triggered by these dreams quietly unfolds.",False,zh,7.0225,2026-02-17,7.9,41
1443961,Rao Bahadur,రావు బహదూర్,"In 1970s India, an eccentric aristocrat—labeled a 'man of miracles'—miraculously survives a terminal illness. Plagued by guilt and fear, he retreats into his palatial mansion, creating an alternate world that deeply blurs reality and imagination.",False,te,2.3337,2026-07-02,0.0,0
1297446,Slanted,Slanted,"An insecure Chinese-American teenager undergoes experimental surgery to appear white, hoping to secure the prom queen title and peer acceptance.",False,en,6.2275,2026-03-13,5.9,49
1400272,The Dashed Lines,As liñas descontinuas,"Bea is a 50 year old woman who is separating from her husband. The day she has to leave the house where she has lived for the last twenty years, she arrives at her house and finds everything upside down and one of the thieves sleeping in her bed. Denís is a 28-year-old trans man who, despite having studied a career, struggles with job insecurity and lack of opportunities. After spending three days together, each of them must continue on their own way. When they resume their lives, they are no longer the same.",False,gl,1.7173,2026-02-27,6.0,1
1240889,Teenage Sex and Death at Camp Miasma,Teenage Sex and Death at Camp Miasma,"After years of slapdash sequels and waning fandom, the Camp Miasma slasher franchise is handed over to an enthusiastic young director for resurrection. But when she visits the original's star, a now-reclusive actress shrouded in mystery, the two women fall into a blood-soaked world of desire, fear, and delirium.",False,en,3.6046,2026-08-06,0.0,0
1390382,Couture,Coutures,"In the frenzy of Fashion Week, three women cross paths in Paris, grappling with the world's tragedies and the questions of their lives: Maxine, an American film director in her forties, discovers she has cancer; Ada, a young South Sudanese model, escapes a predetermined destiny to be thrust into a deceptive universe and French makeup artist Angèle, a small hand working in the shadows of the catwalks, dreams of escaping her life.",False,fr,11.6173,2026-02-18,6.3,41
1588846,Ekis,Ekis,"Erik Matti’s classic Ekis gets a bold reboot with an all-girls ensemble led by Angela Morena, Cheena Dizon, and Aliya Raymundo. A crew of female thugs launches a kidnap-for-ransom plot, but when things go wrong, escaping the chaos becomes impossible.",False,tl,10.4831,2025-12-19,6.2,4
1556616,Summer House,Yaz Evi,"Selin travels back in time at a summer house and finds herself in her mother's youth, changing her family's fate and rebuilding her own life.",False,tr,20.9811,2026-06-06,7.6,14
1239193,Deep Cover,Deep Cover,"Kat is an improv comedy teacher beginning to question if she’s missed her shot at success. When an undercover cop offers her the role of a lifetime, she recruits two of her students to infiltrate London’s gangland by impersonating dangerous criminals.",False,en,8.4442,2025-06-12,6.699,595
1125899,Cleaner,Cleaner,"When a group of radical activists take over an energy company's annual gala, seizing 300 hostages, an ex-soldier turned window cleaner suspended 50 storeys up on the outside of the building must save those trapped inside, including her older brother.",False,en,10.7495,2025-02-19,6.488,577
1278853,Woodwalkers 2,Woodwalkers 2,"For shapeshifter Carag and his friends Brandon, Holly, and Lou, a new school year begins at Clearwater High. But first, the Woodwalker Council must decide whether Carag's mentor and patron of the school, Andrew Milling, is guilty of attacking humans. Carag is in a dilemma: he wants to put a stop to Milling's actions, but Milling promises to take him to his true puma family if he covers for him before the council.",False,de,3.8336,2026-01-29,6.8,13
1369286,What is Love?,C’est quoi l’amour ?,"Marguerite has no reason to refuse the church’s annulment of her marriage to Fred. She also has a new partner with whom she has a child. However, to convince the church that their previous marriage was doomed from the start, Marguerite and Fred must examine their shared past.",False,fr,0.9587,2026-05-06,6.2,34
1705729,Man of War,Man of War,"When an aid worker vanishes in the first hours of war in Ukraine, a former Navy SEAL and CIA operative crosses into the shattered country to bring her home-facing mercenaries, shifting battle lines, and ghosts he thought he left behind.",False,en,1.516,2026-07-03,0.0,0
1341138,Spa Weekend,Spa Weekend,"Four lifelong friends realize that somewhere between careers, relationships, families and everyday responsibilities, they have forgotten how to take care of themselves and each other. Burned out and overdue for a break, the women escape to a luxury spa retreat for what turns out to be an unforgettable weekend dedicated to fun, laughter, and a lot of really bad decisions.",False,en,2.1527,2026-08-20,0.0,0
696506,Mickey 17,Mickey 17,"Unlikely hero Mickey Barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job… to die, for a living.",False,en,12.0227,2025-02-28,6.837,3639
1698856,Master of the Universe,Master of the Universe,"A young man must use his untapped powers to fight back against an evil alien and their army, who will stop at nothing to take over Earth and then the universe.",False,en,3.1766,2026-05-22,4.5,10
1275108,Vares X,Vares X,"Vares gets a desperate phone call from his friend Kyypakkaus, who needs rescuing. While Vares rescues his friend, the daughter of a private detective's stepfamily is kidnapped. Vares is forced to play for higher stakes than ever before. Events become intertwined with a mysterious sex cult and an underworld showdown. Who can Jussi Vares finally save?",False,fi,1.4158,2024-10-23,4.8,6
1064213,Anora,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",False,en,12.0767,2024-10-14,7.072,3202
1100988,28 Years Later,28 Years Later,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",False,en,30.1108,2025-06-18,6.611,2628
1114967,Good Fortune,Good Fortune,A well-meaning but rather inept angel named Gabriel meddles in the lives of a struggling gig worker and a wealthy capitalist.,False,en,4.5757,2025-10-14,6.906,662
1283515,Verity,Verity,"Lowen Ashleigh gets hired by Jeremy Crawford to ghostwrite novels for his bestselling author wife Verity, who's unable to finish after an accident. Lowen uncovers Verity's disturbing truths while residing at the Crawfords' home to work.",False,en,4.4967,2026-09-30,0.0,0
1444084,Narcisa's Will,Herança de Narcisa,"Haunted by memories of her recently deceased mother, former star Narcisa, Ana decides to sell the childhood mansion she inherited and share the proceeds with her brother, Diego. However, the grim cleansing process reveals a legacy quite different from what she imagined.",False,pt,1.052,2026-07-09,0.0,0
1275108,Vares X,Vares X,"Vares gets a desperate phone call from his friend Kyypakkaus, who needs rescuing. While Vares rescues his friend, the daughter of a private detective's stepfamily is kidnapped. Vares is forced to play for higher stakes than ever before. Events become intertwined with a mysterious sex cult and an underworld showdown. Who can Jussi Vares finally save?",False,fi,1.4158,2024-10-23,4.8,6
1064213,Anora,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",False,en,12.0767,2024-10-14,7.072,3202
1100988,28 Years Later,28 Years Later,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",False,en,30.1108,2025-06-18,6.6,2629
1114967,Good Fortune,Good Fortune,A well-meaning but rather inept angel named Gabriel meddles in the lives of a struggling gig worker and a wealthy capitalist.,False,en,4.5757,2025-10-14,6.906,662
1283515,Verity,Verity,"Lowen Ashleigh gets hired by Jeremy Crawford to ghostwrite novels for his bestselling author wife Verity, who's unable to finish after an accident. Lowen uncovers Verity's disturbing truths while residing at the Crawfords' home to work.",False,en,4.4967,2026-09-30,0.0,0
1444084,Narcisa's Will,Herança de Narcisa,"Haunted by memories of her recently deceased mother, former star Narcisa, Ana decides to sell the childhood mansion she inherited and share the proceeds with her brother, Diego. However, the grim cleansing process reveals a legacy quite different from what she imagined.",False,pt,1.052,2026-07-09,0.0,0
1461254,Salmokji: Whispering Water,살목지,"An incident unfolds when a film crew goes to a reservoir to update the road view where an unidentified figure was filmed, and they encounter something in the dark, deep waters.",False,ko,5.7026,2026-04-08,7.0,12
1160360,If I Had Legs I'd Kick You,If I Had Legs I'd Kick You,"With her life crashing down around her, Linda attempts to navigate her child's mysterious illness, her absent husband, a missing person, and an increasingly hostile relationship with her therapist.",False,en,4.1777,2025-10-10,6.323,350
617126,The Fantastic 4: First Steps,The Fantastic 4: First Steps,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",False,en,23.0019,2025-07-23,7.0,3447
939243,Sonic the Hedgehog 3,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",False,en,24.1583,2024-12-19,7.613,3323
1284046,Onslaught,Onslaught,"When a rogue squad of genetically engineered super soldiers break loose in the desert, a badass Army sniper must unleash hell to protect her young daughter.",False,en,1.4247,2026-09-03,0.0,0
1662414,Propeller One-Way Night Coach,Propeller One-Way Night Coach,"During the golden age of aviation, a young airplane enthusiast and his mother embark on a cross-country journey to Hollywood—and their simple flight transforms into the trip of a lifetime.",False,en,5.7934,2026-05-15,6.731,39
1197137,Black Phone 2,Black Phone 2,"Four years after defeating The Grabber, Finney Blake is struggling with life after captivity. When his younger sister Gwen begins receiving calls in her dreams from the Black Phone and seeing disturbing visions of three boys being stalked at a winter camp, the siblings become determined to solve the mystery and confront a killer who has grown more powerful in death and more significant to them than either could imagine.",False,en,12.3333,2025-10-15,6.69,1181
1245347,Twinless,Twinless,"Two men who lost their respective twin brothers develop a growing friendship after meeting in a support group. However, both harbor long-hidden secrets that threaten to tear them apart.",False,en,5.5054,2025-09-04,7.256,154
1710886,Sugar Mommy,Sugar Mommy,"When a non-committal sugar mommy takes in her three sugar babies, jealousy erupts as one of them becomes determined to be her one and only.",False,tl,11.9879,2026-06-09,0.0,0
822119,Captain America: Brave New World,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",False,en,14.054,2025-02-12,5.967,3141
701387,Bugonia,Bugonia,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",False,en,12.5277,2025-10-23,7.31,2040
1400336,Focker-In-Law,Focker-In-Law,"Henry, son of Greg and Pam Focker, faces family chaos when he decides to marry a strong-willed woman who appears to be his complete mismatch.",False,en,4.922,2026-11-25,0.0,0
912649,Venom: The Last Dance,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",False,en,19.1073,2024-10-22,6.673,4281
1456349,It Was Just an Accident,Un simple accident,An unassuming mechanic is reminded of his time in an Iranian prison when he encounters a man he suspects to be his sadistic jailhouse captor.,False,fr,6.0783,2025-10-01,7.1,593
1408493,The Turkish Coffee Table,Cam Sehpa,"When Zehra and İbrahim, a couple adjusting to new parenthood, argue over a coffee table, it seems like a harmless domestic spat. Wanting to assert himself for once, İbrahim insists on buying it. But when he’s left alone to assemble it, he makes a single irreversible mistake — and begins spiraling into a pit of lies, panic, and performative calm as he tries to hide the truth from the people he loves the most.",False,tr,2.9358,2026-02-20,6.667,3
1594694,Lydia and the Mist Rider,Lydia et le vaisseau des tempêtes,"When her older brother Thaddeus is mysteriously kidnapped by the Spellbinder, 11-year-old Lydia sets off to find him in the Misty Sea. Picked up by the crew of a flying ship, the Dolphin, Lydia becomes the apprentice of Ambrosia, a Stargazer. Ambrosia is trying to find other children who have disappeared, including her own son. Determined to solve the mystery, Lydia must learn stargazing magic and ready herself to confront the Spellbinder.",False,fr,3.8031,2026-02-20,7.0,1
1338972,Pitfall,Pitfall,"After a young man is separated from his friends in the woods, he falls into a ten-foot deep pit of spikes, impaling him through his leg and leaving him trapped. He quickly learns that his fall was not an accident.",False,en,3.4963,2026-05-29,5.714,7
1437198,Tafiti: Across the Desert,Tafiti - Ab durch die Wüste,"Tafiti, a young meerkat, initially rejects friendship with Bristles, a bush pig. When his grandpa is bitten by a snake, Tafiti sets off to find the flower for the cure. Bristles wants to prove that adventures are always better with friends.",False,de,1.4154,2025-09-04,7.2,9
1422404,Tokyo Taxi,TOKYOタクシー,"One day, taxi driver Koji Usami is tasked with driving 85-year-old Sumire Takano from Shibamata, Tokyo to a senior care facility in Hayama, Kanagawa. Sumire asks Koji to make some detours. Gradually opening up to her, Sumire begins to tell the story of her grand past...",False,ja,4.2186,2025-11-21,7.647,17
1335666,Glenrothan,Glenrothan,"After thirty-five years abroad, Donal returns to his native Scotland to make amends with his estranged brother Sandy.",False,en,3.8702,2026-04-17,6.0,2
1575337,Cosmic Princess Kaguya!,超かぐや姫！,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",False,ja,12.9922,2026-01-22,8.4,89
1667198,The Amazing Digital Circus: The Last Act,The Amazing Digital Circus: The Last Act,"With Caine gone and the circus dark, the cast are left with only the mistakes and traumas of their pasts to keep them company. As the prospect of eternity closes in around them, they discover the truth about the Digital Circus and its history. Will they come to terms with what they uncover, or will they make... the other choice? Also, presumably at some point someone says something funny, because this ending can’t be THAT depressing, can it? A theatrical screening of episode 8 and the all new, hour-long episode 9.",False,en,20.2932,2026-06-03,8.819,191
1367933,The Second Child,그림자 아이,"After three years of coma, Su-an wakes up to find the ghost of her dead sister asking for help but cannot understand what exactly she requires. Their mother, Geum-ok, believed to have lost her firstborn child to suicide, searches for the truth behind the death as a centuries-old family curse slowly reveals itself. As the two collide in a quest to discover the past and present reality, they come across Jae-in, an exact look-alike of the deceased sister.",False,ko,1.1932,2026-07-01,0.0,0
1465563,A Poet,Un poeta,"An aging poet finds purpose mentoring Yurlady, a talented teen, though exposing her to the poetry scene might be unwise. His own poetic pursuits led nowhere, leaving him a stereotypical obscure writer.",False,es,3.1847,2025-08-28,8.738,86
1306368,The Rip,The Rip,"Trust frays when a team of Miami cops discovers millions in cash inside a run-down stash house, calling everyone — and everything — into question.",False,en,35.1175,2026-01-13,7.085,1703
1422011,It Ends,It Ends,"A group of recent grads head out on a late night drive for grub, hoping to enjoy one final hangout before their paths diverge. Instead, they accidentally turn onto a never-ending, two-lane hellscape surrounded by untold horrors and cosmic forces beyond their understanding. Cramped together inside a Jeep Cherokee and with the miles stretching infinitely ahead, they face a choice: embrace their new existence or fight to escape it.",False,en,2.2507,2026-08-21,0.0,0
1337592,Erupcja,Erupcja,"A romantic vacation goes awry when a volcanic eruption strands Bethany and her boyfriend, Rob, in Warsaw, Poland. Taking the explosive event as a sign to ditch her baggage, Bethany reunites with her childhood friend, Nel, to traipse through lofts, clubs, and back alleys—all while becoming entangled in an emotional web that challenges her sense of self.",False,en,2.0233,2026-04-17,6.077,13
1323625,Night Patrol,Night Patrol,An L.A. cop discovers a local task force is hiding a secret that puts the residents of his childhood neighborhood in danger.,False,en,5.3137,2026-01-16,5.215,65
1354518,100 Nights of Hero,100 Nights of Hero,"When a charming house guest arrives at a remote castle, the delicate dynamic between a neglectful husband, his innocent bride Cherry and their devoted maid Hero is thrown into chaos.",False,en,1.8986,2025-12-05,6.0,20
1037600,Miss Match,미스매치,"Bong Soo loses his memories from an accident, which disables him to recognize his family. Due to this condition, and his ever-increasing odd behaviors, his relationships get mixed up. He treats his wife as his daughter and mistakes her daughter for a friend. Ironically, his friends and family start to accept the situation as they derive some comfort and warmth from it.",False,ko,0.6132,2026-04-23,6.0,1
803796,KPop Demon Hunters,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",False,en,53.7379,2025-06-20,8.021,2938
1215638,Checkered Ninja 3,Ternet Ninja 3,"In this 3rd installment Alex’s interest for Ninja missions is starting to vanish. He’ll rather spend his time with his friends and Checkered Ninja feels he is overlooked and is eager to engage in a new mission. The result of this is that Alex, by accident, ends up having a conflict with Marco, the bad boy boyfriend of Jessica, entangling him in a conflict he hasn’t asked for and he is pressured by Checkered Ninja to defend himself.",False,da,3.2722,2026-01-01,7.2,13
1263337,Heart of the Beast,Heart of the Beast,"After a harrowing plane crash, Special Forces officer James Belmont and his combat dog, Odin, find themselves stranded deep in the Alaskan wilderness. Together, they are forced into a brutal fight for survival against the elements.",False,en,8.8078,2026-09-23,0.0,0
1710107,Diary of Evil Deeds,악행의 일기,,False,ko,0.6909,2026-06-30,0.0,0
574475,Final Destination Bloodlines,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",False,en,33.8389,2025-05-14,7.039,2910
1315303,Primate,Primate,"College student Lucy and her friends spend their vacation at her family's home in Hawaii, which includes her pet chimpanzee, Ben. However, when Ben contracts rabies after being bitten by a rabid animal, the group must fight for their lives in order to avoid the now-violent chimp.",False,en,27.4969,2026-01-01,6.53,708
1707884,Final Diagnosis: No Second Chances,Final Diagnosis: No Second Chances,"In Final Diagnosis: No Second Chances, the world of medicine becomes the backdrop for a tense story about ambition, responsibility, and the consequences of decisions made under pressure. The film follows characters caught in a high-pressure medical environment where ambition, personal choices, and professional responsibility collide, exploring the human cost of difficult decisions and the moments when there may be no second chance.",False,en,0.7616,2025-03-01,0.0,0
1247165,Raja Shivaji,राजा शिवाजी,"Chronicles the rise of young Shivaji Bhonsale, who challenged the might of established empires to found the Maratha kingdom and lay the groundwork for 'Swarajya' (self-rule) during a turbulent period of Indian history.",False,mr,14.1661,2026-05-01,6.125,4
1558796,Never Change!,Never Change!,"In 2008, the graduating class of North Meadows High School had their senior year cut short due to a disastrous tornado. Now in their mid-30s, they're being forced to return home and finish high school once and for all.",False,en,8.5502,2026-06-09,6.423,13
1208348,Rental Family,Rental Family,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality.",False,en,6.7549,2025-11-20,7.736,875
1255833,Whalefall,Whalefall,"Following the death of his father, Jay Gardiner goes diving off the central Coast of California in search of his remains, but is swallowed by a massive sperm whale. While trapped inside its belly with only one hour of oxygen left, Jay comes to realize that the hard-earned lessons his father imparted may be the key to his escape.",False,en,2.2099,2026-10-14,0.0,0
1501018,A Family of Bastards,Une Famille De Bâtards,"After the death of his father, Mohamed discovers the living of a step-brother and a step-sister. Together, they must manage the suspicious bar they inherited of linked to criminality, drug traffic and prostitution.",False,fr,8.0758,2026-06-12,5.365,48
950387,A Minecraft Movie,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",False,en,33.2713,2025-03-31,6.261,3061
949536,Kill Code,Kill Code,"North America has been divided into four main quadrants. A power-hungry corporation has taken over the conventional prison system and made criminals the new law enforcers.  The owner of that corporation, nanoscientist Eion Prescott, created a nano-virus called Onyx. Which is distributed through deadly watches to criminals. First, infecting them. Then, forcing them into eliminating each other for freedom. Who can topple the corporation's entire system from within?",False,en,96.0323,2026-04-16,5.5,12
1284493,Haunted Minds,Les Tourmentés,"A homeless veteran with PTSD gets offered money by his ex-sergeant to be hunted for sport. If he survives a month, he keeps the cash; if he dies, it goes to his estranged family. The hunt starts in six months abroad.",False,fr,1.6112,2025-09-17,5.294,34
1609125,The Butcher's Blade,手遮天,Local constable Xue Buyi keeps his distance from corrupt colleagues until he is framed for the theft of thousands of dollars in relief funds. Now he must choose: fight to clear his name or uphold the law he's sworn to obey.,False,zh,2.6676,2026-01-08,6.6,8
1175942,The Bad Guys 2,The Bad Guys 2,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",False,en,17.9833,2025-07-24,7.646,807
1174334,A Foggy Tale,大濛,"Yue's brother was executed by the government. Determined to bring his body back home, Yue goes to Taipei alone and finds help in Chao Kung-tao, a discharged soldier. Two people with no relations become friends in need, embarking on a journey that could cost them their lives.",False,zh,4.8097,2025-11-27,7.54,25
1084577,Balls Up,Balls Up,"Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.",False,en,22.325,2026-04-15,5.866,273
1140498,Is This Thing On?,Is This Thing On?,"As their marriage quietly unravels, Alex faces middle age and an impending divorce, seeking new purpose in the New York comedy scene while Tess confronts the sacrifices she made for their family—forcing them to navigate co-parenting, identity, and whether love can take a new form.",False,en,3.08,2025-12-19,6.555,172
445466,Idiots,Idiots,"When two unqualified bozos are hired to transfer a rich teen to rehab, their straightforward gig quickly spirals into dangerous mayhem.",False,en,4.4841,2026-08-27,0.0,0
1290417,Thrash,Thrash,"When a Category 5 hurricane decimates a coastal town, the storm surge brings devastation, chaos, and something far more frightening onto shore: hungry sharks.",False,en,20.1309,2026-04-10,6.053,665
1084199,Companion,Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",False,en,26.0308,2025-01-22,7.0,2360
1107166,Psycho Killer,Psycho Killer,"Following the brutal murder of her husband, a Kansas highway patrol officer sets out on a journey to track down the perpetrator. As the hunt progresses, she comes to realize the man responsible is a sadistic serial killer, and the depth of his mental depravity and his sinister agenda is more twisted than anyone could have imagined.",False,en,7.1683,2026-02-19,6.451,122
1501018,A Family of Bastards,Une Famille De Bâtards,"After the death of his father, Mohamed discovers the living of a step-brother and a step-sister. Together, they must manage the suspicious bar they inherited of linked to criminality, drug traffic and prostitution.",False,fr,8.0758,2026-06-12,5.365,48
950387,A Minecraft Movie,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",False,en,33.2713,2025-03-31,6.261,3061
949536,Kill Code,Kill Code,"North America has been divided into four main quadrants. A power-hungry corporation has taken over the conventional prison system and made criminals the new law enforcers.  The owner of that corporation, nanoscientist Eion Prescott, created a nano-virus called Onyx. Which is distributed through deadly watches to criminals. First, infecting them. Then, forcing them into eliminating each other for freedom. Who can topple the corporation's entire system from within?",False,en,96.0323,2026-04-16,5.5,12
1284493,Haunted Minds,Les Tourmentés,"A homeless veteran with PTSD gets offered money by his ex-sergeant to be hunted for sport. If he survives a month, he keeps the cash; if he dies, it goes to his estranged family. The hunt starts in six months abroad.",False,fr,1.6112,2025-09-17,5.294,34
1609125,The Butcher's Blade,手遮天,Local constable Xue Buyi keeps his distance from corrupt colleagues until he is framed for the theft of thousands of dollars in relief funds. Now he must choose: fight to clear his name or uphold the law he's sworn to obey.,False,zh,2.6676,2026-01-08,6.6,8
1174334,A Foggy Tale,大濛,"Yue's brother was executed by the government. Determined to bring his body back home, Yue goes to Taipei alone and finds help in Chao Kung-tao, a discharged soldier. Two people with no relations become friends in need, embarking on a journey that could cost them their lives.",False,zh,4.8097,2025-11-27,7.54,25
1084577,Balls Up,Balls Up,"Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.",False,en,22.325,2026-04-15,5.866,273
1140498,Is This Thing On?,Is This Thing On?,"As their marriage quietly unravels, Alex faces middle age and an impending divorce, seeking new purpose in the New York comedy scene while Tess confronts the sacrifices she made for their family—forcing them to navigate co-parenting, identity, and whether love can take a new form.",False,en,3.08,2025-12-19,6.555,172
445466,Idiots,Idiots,"When two unqualified bozos are hired to transfer a rich teen to rehab, their straightforward gig quickly spirals into dangerous mayhem.",False,en,4.4841,2026-08-27,0.0,0
1662350,Midnight Elevator,午夜电梯,,False,zh,3.5973,2026-04-04,3.0,1
1290417,Thrash,Thrash,"When a Category 5 hurricane decimates a coastal town, the storm surge brings devastation, chaos, and something far more frightening onto shore: hungry sharks.",False,en,20.1309,2026-04-10,6.053,665
1084199,Companion,Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",False,en,26.0308,2025-01-22,7.0,2360
1594914,Lucky Strike,Lucky Strike,"A wounded American soldier fights to survive behind enemy lines during WWII's Battle of the Bulge against the Germans, relying on his instinct, spy craft and a hand-radio to evade capture and find his way back to his unit.",False,en,4.7384,2026-06-15,5.8,5
1156593,Your Fault,Culpa tuya,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,False,es,26.3658,2024-12-26,7.084,1573
